date,stock1,stock2,stock3,stock4,lot1,lot2,lot3,lot4,value1,value2,value3,value4,stock_value_total,cash,accrued_fee,nav,is_rebalance,is_payfee
2021-03-27,4572,2572067,2572765,3695,22,16,11,14,49943.3836,67005.45120000001,60369.6005,58560.223399999995,235878.6587,5081.373121579431,31.145839652143515,240928.8859819273,False,False
2021-03-28,4572,2572067,2572765,3695,22,16,11,14,49943.3836,67005.45120000001,60369.6005,58560.223399999995,235878.6587,5081.373121579431,31.47587922198177,240928.55594235746,False,False
2021-03-29,4572,2572067,2572765,3695,22,16,11,14,48747.006,66255.216,59744.1801,57338.5596,232084.9617,5081.373121579431,31.80072149450555,237134.53410008491,False,False
2021-03-30,4572,2572067,2572765,3695,22,16,11,14,51096.2584,66630.3328,59404.0381,57351.838599999995,234482.4679,5081.373121579431,32.1288475771084,239531.7121740023,False,False
2021-03-31,1232815,2572067,2572065,7634,2,14,8,18,48450.474,58999.0268,60909.547999999995,59730.25319999999,228089.30199999997,16115.72222157946,32.463330995428954,244172.560890584,True,False
2021-04-01,1232815,2572067,2572065,7634,2,14,8,18,50318.468,60175.178,60972.781599999995,60715.9008,232182.3284,16115.72222157946,32.80342084103249,248265.24720073843,False,False
2021-04-02,1232815,2572067,2572065,7634,2,14,8,18,50318.468,60175.178,60972.781599999995,60715.9008,232182.3284,16115.72222157946,33.14351022075953,248264.9071113587,False,False
2021-04-03,1232815,2572067,2572065,7634,2,14,8,18,50318.468,60175.178,60972.781599999995,60715.9008,232182.3284,16115.72222157946,33.48359913461071,248264.56702244485,False,False
2021-04-04,1232815,2572067,2572065,7634,2,14,8,18,50318.468,60175.178,60972.781599999995,60715.9008,232182.3284,16115.72222157946,33.82368758258666,248264.22693399686,False,False
2021-04-05,1232815,2572067,2572065,7634,2,14,8,18,51155.9818,60681.1968,61367.9896,61898.6772,235103.84540000002,16115.72222157946,34.16777764277022,251185.3998439367,False,False
2021-04-06,1232815,2572067,2572065,7634,2,14,8,18,50455.7328,60941.0438,61004.397600000004,61647.786,234048.9602,16115.72222157946,34.51042218337835,250130.1719993961,False,False
2021-04-07,1232815,2572067,2572065,7634,2,14,8,18,50340.3508,60366.644799999995,60783.0808,61217.685,232707.7614,16115.72222157946,34.851228995980264,248788.63239258347,False,False
2021-04-08,1232815,2572067,2572065,7634,2,14,8,18,51062.482599999996,60954.7204,61067.6312,61737.39,234822.2242,16115.72222157946,35.19493186610709,250902.75148971335,False,False
2021-04-09,1232815,2572067,2572065,7634,2,14,8,18,50943.122,60954.7204,61668.348000000005,61916.598000000005,235482.7884,16115.72222157946,35.53953914787382,251562.97108243158,False,False
2021-04-10,1232815,2572067,2572065,7634,2,14,8,18,50943.122,60954.7204,61668.348000000005,61916.598000000005,235482.7884,16115.72222157946,35.884145957575775,251562.6264756219,False,False
2021-04-11,1232815,2572067,2572065,7634,2,14,8,18,50943.122,60954.7204,61668.348000000005,61916.598000000005,235482.7884,16115.72222157946,36.22875229521361,251562.28186928423,False,False
2021-04-12,1232815,2572067,2572065,7634,2,14,8,18,50352.2868,60082.31739999999,61620.923200000005,61432.7346,233488.26200000002,16115.72222157946,36.570625932842766,249567.41359564665,False,False
2021-04-13,1232815,2572067,2572065,7634,2,14,8,18,50252.819599999995,60722.2252,61905.473600000005,61432.7346,234313.253,16115.72222157946,36.913629226809405,250392.06159235263,False,False
2021-04-14,1232815,2572067,2572065,7634,2,14,8,18,49771.3984,60052.0928,61897.569599999995,61450.655399999996,233171.71619999997,16115.72222157946,37.255068301867425,249250.18335327756,False,False
2021-04-15,1232815,2572067,2572065,7634,2,14,8,18,50409.9778,60675.179599999996,62782.8368,61934.5188,235802.51299999998,16115.72222157946,37.60011074043356,251880.635110839,False,False
2021-04-16,1232815,2572067,2572065,7634,2,14,8,18,50213.0328,60749.577000000005,63249.1824,62239.17420000001,236450.9664,16115.72222157946,37.946040998667584,252528.7425805808,False,False
2021-04-17,1232815,2572067,2572065,7634,2,14,8,18,50213.0328,60749.577000000005,63249.1824,62239.17420000001,236450.9664,16115.72222157946,38.291970783024546,252528.39665079644,False,False
2021-04-18,1232815,2572067,2572065,7634,2,14,8,18,50213.0328,60749.577000000005,63249.1824,62239.17420000001,236450.9664,16115.72222157946,38.63790009350509,252528.05072148595,False,False
2021-04-19,1232815,2572067,2572065,7634,2,14,8,18,48969.692800000004,59874.302599999995,63304.512,61486.4988,233635.0062,16115.72222157946,38.979971450383836,249711.7484501291,False,False
2021-04-20,1232815,2572067,2572065,7634,2,14,8,18,48283.369,58807.560000000005,63328.224799999996,60285.7998,230704.9536,16115.72222157946,39.31802856798675,246781.35779301147,False,False
2021-04-21,1232815,2572067,2572065,7634,2,14,8,18,49556.5492,59874.302599999995,64126.5456,61343.130600000004,234900.52800000002,16115.72222157946,39.661832584689506,250976.5883889948,False,False
2021-04-22,1232815,2572067,2572065,7634,2,14,8,18,48460.4206,59819.5976,63913.13280000001,61038.477000000006,233231.62800000003,16115.72222157946,40.0033499660443,249307.34687161344,False,False
2021-04-23,1232815,2572067,2572065,7634,2,14,8,18,49574.4534,61023.100600000005,64253.0128,62543.8296,237394.3964,16115.72222157946,40.35056930203281,253469.76805227742,False,False
2021-04-24,1232815,2572067,2572065,7634,2,14,8,18,49574.4534,61023.100600000005,64253.0128,62543.8296,237394.3964,16115.72222157946,40.697788162378394,253469.42083341707,False,False
2021-04-25,1232815,2572067,2572065,7634,2,14,8,18,49574.4534,61023.100600000005,64253.0128,62543.8296,237394.3964,16115.72222157946,41.045006547081705,253469.07361503236,False,False
2021-04-26,1232815,2572067,2572065,7634,2,14,8,18,50421.914,61460.7392,63881.5168,63153.1386,238917.3086,16115.72222157946,41.394310637239286,254991.63651094222,False,False
2021-04-27,1232815,2572067,2572065,7634,2,14,8,18,50127.490999999995,61282.949,63525.8288,62973.9306,237910.1994,16115.72222157946,41.74223464725428,253984.17938693223,False,False
2021-04-28,1232815,2572067,2572065,7634,2,14,8,18,49325.7854,61023.100600000005,63367.7456,62723.037599999996,236439.6692,16115.72222157946,42.088143755729526,252513.30327782372,False,False
2021-04-29,1232815,2572067,2572065,7634,2,14,8,18,49781.345199999996,60626.491799999996,63185.94960000001,63063.5346,236657.3212,16115.72222157946,42.43435054378134,252730.6090710357,False,False
2021-04-30,1232815,2572067,2572065,7634,2,14,8,18,48341.06,59354.6072,62877.686400000006,61199.7642,231773.1178,16115.72222157946,42.77386616798824,247846.06615541148,False,False
2021-05-01,1232815,2572067,2572065,7634,2,14,8,18,48341.06,59354.6072,62877.686400000006,61199.7642,231773.1178,16115.72222157946,43.11338132710524,247845.72664025237,False,False
2021-05-02,1232815,2572067,2572065,7634,2,14,8,18,48341.06,59354.6072,62877.686400000006,61199.7642,231773.1178,16115.72222157946,43.45289602113298,247845.38712555834,False,False
2021-05-03,1232815,2572067,2572065,7634,2,14,8,18,47780.065,58575.0648,63604.87040000001,61056.3978,231016.39800000002,16115.72222157946,43.79137364760635,247088.32884793187,False,False
2021-05-04,1232815,2572067,2572065,7634,2,14,8,18,47187.240600000005,57180.095,63415.1704,59981.14439999999,227763.65039999998,16115.72222157946,44.1253949917816,243835.24722658767,False,False
2021-05-05,1232815,2572067,2572065,7634,2,14,8,18,47396.1216,57029.657999999996,63628.5832,60339.5622,228393.925,16115.72222157946,44.46027926825637,244465.18694231118,False,False
2021-05-06,1232815,2572067,2572065,7634,2,14,8,18,47786.032999999996,56728.781200000005,63786.6664,60841.346399999995,229142.827,16115.72222157946,44.79618897913625,245213.7530326003,False,False
2021-05-07,1232815,2572067,2572065,7634,2,14,8,18,48460.4206,57453.6186,64268.8208,61683.6276,231866.4876,16115.72222157946,45.13582927178364,247937.07399230768,False,False
2021-05-08,1232815,2572067,2572065,7634,2,14,8,18,48460.4206,57453.6186,64268.8208,61683.6276,231866.4876,16115.72222157946,45.47546909917037,247936.73435248027,False,False
2021-05-09,1232815,2572067,2572065,7634,2,14,8,18,48460.4206,57453.6186,64268.8208,61683.6276,231866.4876,16115.72222157946,45.81510846129705,247936.39471311815,False,False
2021-05-10,1232815,2572067,2572065,7634,2,14,8,18,46311.9292,55703.0684,64284.62960000001,59873.619600000005,226173.24680000002,16115.72222157946,46.146948398164334,242242.8220731813,False,False
2021-05-11,1232815,2572067,2572065,7634,2,14,8,18,46401.4496,55915.8698,63549.5416,59282.231400000004,225149.09240000002,16115.72222157946,46.47738492922348,241218.33723665026,False,False
2021-05-12,1232815,2572067,2572065,7634,2,14,8,18,44487.7006,54417.5072,63075.29120000001,57472.2234,219452.72240000003,16115.72222157946,46.80001776105451,235521.64460381842,False,False
2021-05-13,1232815,2572067,2572065,7634,2,14,8,18,44992.994,53870.46000000001,63628.5832,58135.2948,220627.332,16115.72222157946,47.12425920516933,236695.9299623743,False,False
2021-05-14,1232815,2572067,2572065,7634,2,14,8,18,46419.3538,55744.0968,64063.31280000001,59604.8076,225831.571,16115.72222157946,47.45562929963834,241899.83759227983,False,False
2021-05-15,1232815,2572067,2572065,7634,2,14,8,18,46419.3538,55744.0968,64063.31280000001,59604.8076,225831.571,16115.72222157946,47.78699894017571,241899.5062226393,False,False
2021-05-16,1232815,2572067,2572065,7634,2,14,8,18,46419.3538,55744.0968,64063.31280000001,59604.8076,225831.571,16115.72222157946,48.11836812678206,241899.17485345269,False,False
2021-05-17,1232815,2572067,2572065,7634,2,14,8,18,45902.1242,55265.4312,64063.31280000001,59156.7858,224387.65399999998,16115.72222157946,48.44775889096487,240454.9284626885,False,False
2021-05-18,1232815,2572067,2572065,7634,2,14,8,18,45649.4776,55853.506799999996,64118.6416,59371.835399999996,224993.46139999997,16115.72222157946,48.77797907707814,241060.40564250236,False,False
2021-05-19,1232815,2572067,2572065,7634,2,14,8,18,46467.098,55511.6016,63928.9416,59085.10079999999,224992.74199999997,16115.72222157946,49.108197825355546,241059.35602375408,False,False
2021-05-20,1232815,2572067,2572065,7634,2,14,8,18,47620.9176,56646.7244,64703.55039999999,60232.0374,229203.2298,16115.72222157946,49.44418391278535,245269.50783766666,False,False
2021-05-21,1232815,2572067,2572065,7634,2,14,8,18,47380.2068,56646.7244,64758.8792,60088.671,228874.4814,16115.72222157946,49.77971919968626,244940.42390237976,False,False
2021-05-22,1232815,2572067,2572065,7634,2,14,8,18,47380.2068,56646.7244,64758.8792,60088.671,228874.4814,16115.72222157946,50.1152540269498,244940.0883675525,False,False
2021-05-23,1232815,2572067,2572065,7634,2,14,8,18,47380.2068,56646.7244,64758.8792,60088.671,228874.4814,16115.72222157946,50.450788394576584,244939.75283318487,False,False
2021-05-24,1232815,2572067,2572065,7634,2,14,8,18,48420.6338,57576.703799999996,64869.5376,60984.712799999994,231851.588,16115.72222157946,50.79040053078643,247916.51982104866,False,False
2021-05-25,1232815,2572067,2572065,7634,2,14,8,18,48738.9288,57795.523799999995,64743.0712,60913.0296,232190.5534,16115.72222157946,51.13047653793855,248255.14514504152,False,False
2021-05-26,1232815,2572067,2572065,7634,2,14,8,18,48788.6624,58588.7414,64482.23359999999,61253.5266,233113.164,16115.72222157946,51.47181592937011,249177.41440565008,False,False
2021-05-27,1232815,2572067,2572065,7634,2,14,8,18,49023.405,58903.293399999995,64308.34160000001,61934.5188,234169.5588,16115.72222157946,51.81460196937785,250233.46641961008,False,False
2021-05-28,1232815,2572067,2572065,7634,2,14,8,18,49572.464,58711.8266,64505.94640000001,62113.7286,234903.96560000003,16115.72222157946,52.158393576528,250967.52942800295,False,False
2021-05-29,1232815,2572067,2572065,7634,2,14,8,18,49572.464,58711.8266,64505.94640000001,62113.7286,234903.96560000003,16115.72222157946,52.502184712730745,250967.18563686675,False,False
2021-05-30,1232815,2572067,2572065,7634,2,14,8,18,49572.464,58711.8266,64505.94640000001,62113.7286,234903.96560000003,16115.72222157946,52.845975377986726,250966.8418462015,False,False
2021-05-31,1232815,2572067,2572065,7634,2,14,8,18,49572.464,58711.8266,64505.94640000001,62113.7286,234903.96560000003,16115.72222157946,53.189765572296594,250966.4980560072,False,False
2021-06-01,1232815,2572067,2572065,7634,2,14,8,18,49498.8582,59067.4084,63668.10400000001,62436.3048,234670.6754,16115.72222157946,53.53323572004455,250732.86438585943,False,False
2021-06-02,1232815,2572067,2572065,7634,2,14,8,18,49789.3024,59122.112,63486.308,62275.0158,234672.7382,16115.72222157946,53.87670822303888,250734.5837133564,False,False
2021-06-03,1232815,2572067,2572065,7634,2,14,8,18,48937.8632,58479.332800000004,63683.912,61934.5188,233035.6268,16115.72222157946,54.21793763716677,249097.13108394228,False,False
2021-06-04,1232815,2572067,2572065,7634,2,14,8,18,50028.0238,59094.760200000004,64023.79120000001,62991.85139999999,236138.4266,16115.72222157946,54.56341699454203,252199.5854045849,False,False
2021-06-05,1232815,2572067,2572065,7634,2,14,8,18,50028.0238,59094.760200000004,64023.79120000001,62991.85139999999,236138.4266,16115.72222157946,54.9088958786579,252199.23992570082,False,False
2021-06-06,1232815,2572067,2572065,7634,2,14,8,18,50028.0238,59094.760200000004,64023.79120000001,62991.85139999999,236138.4266,16115.72222157946,55.25437428951503,252198.89444728996,False,False
2021-06-07,1232815,2572067,2572065,7634,2,14,8,18,49773.3878,59286.227,64403.192,62956.0098,236418.8166,16115.72222157946,55.60023632300447,252478.93858525646,False,False
2021-06-08,1232815,2572067,2572065,7634,2,14,8,18,49363.582800000004,59340.9306,64221.39600000001,63278.584200000005,236204.49360000002,16115.72222157946,55.94580428955961,252264.2700172899,False,False
2021-06-09,1232815,2572067,2572065,7634,2,14,8,18,49210.4034,59012.7034,65027.6216,63117.297,236368.0254,16115.72222157946,56.29159579889836,252427.4560257806,False,False
2021-06-10,1232815,2572067,2572065,7634,2,14,8,18,49852.961599999995,59323.639200000005,66000.2336,63529.4772,238706.3116,16115.72222157946,56.64058996633094,254765.39323161312,False,False
2021-06-11,1232815,2572067,2572065,7634,2,14,8,18,50028.0238,59515.4924,65666.096,63708.68520000001,238918.29740000004,16115.72222157946,56.98987404719617,254977.0297475323,False,False
2021-06-12,1232815,2572067,2572065,7634,2,14,8,18,50028.0238,59515.4924,65666.096,63708.68520000001,238918.29740000004,16115.72222157946,57.33915764959005,254976.68046392992,False,False
2021-06-13,1232815,2572067,2572065,7634,2,14,8,18,50028.0238,59515.4924,65666.096,63708.68520000001,238918.29740000004,16115.72222157946,57.68844077351324,254976.33118080598,False,False
2021-06-14,1232815,2572067,2572065,7634,2,14,8,18,50704.4008,60077.346000000005,65761.564,63941.6574,240484.9682,16115.72222157946,58.039869543349965,256542.65055203612,False,False
2021-06-15,1232815,2572067,2572065,7634,2,14,8,18,50266.744999999995,59679.9364,65825.2088,63726.606,239498.4962,16115.72222157946,58.38994650027056,255555.82847507918,False,False
2021-06-16,1232815,2572067,2572065,7634,2,14,8,18,49843.0148,59364.7502,65578.58320000001,63421.952399999995,238208.30060000002,16115.72222157946,58.738255586400804,254265.2845659931,False,False
2021-06-17,1232815,2572067,2572065,7634,2,14,8,18,50405.999200000006,59926.6052,65857.032,63063.5346,239253.17100000003,16115.72222157946,59.08799552471039,255309.80522605477,False,False
2021-06-18,1232815,2572067,2572065,7634,2,14,8,18,49122.8722,59399.0096,65141.0216,61934.5188,235597.4222,16115.72222157946,59.432727108855666,251653.7116944706,False,False
2021-06-19,1232815,2572067,2572065,7634,2,14,8,18,49122.8722,59399.0096,65141.0216,61934.5188,235597.4222,16115.72222157946,59.7774582207659,251653.36696335868,False,False
2021-06-20,1232815,2572067,2572065,7634,2,14,8,18,49122.8722,59399.0096,65141.0216,61934.5188,235597.4222,16115.72222157946,60.12218886044173,251653.02223271903,False,False
2021-06-21,1232815,2572067,2572065,7634,2,14,8,18,49252.1796,59734.75199999999,65904.7656,62884.324799999995,237776.022,16115.72222157946,60.46990341117149,253831.2743181683,False,False
2021-06-22,1232815,2572067,2572065,7634,2,14,8,18,49574.4534,59995.123999999996,65880.8984,63045.61379999999,238496.0896,16115.72222157946,60.81860387955254,254550.99321769993,False,False
2021-06-23,1232815,2572067,2572065,7634,2,14,8,18,49825.1106,60406.2368,65546.7608,63027.69300000001,238805.80120000002,16115.72222157946,61.167728132727476,254860.35569344676,False,False
2021-06-24,1232815,2572067,2572065,7634,2,14,8,18,50638.7524,61255.8716,65944.544,63601.1604,241440.3284,16115.72222157946,61.52046084901987,257494.53016073044,False,False
2021-06-25,1232815,2572067,2572065,7634,2,14,8,18,50439.818,61529.9468,66230.948,63869.974200000004,242070.687,16115.72222157946,61.874056587048265,258124.5351649924,False,False
2021-06-26,1232815,2572067,2572065,7634,2,14,8,18,50439.818,61529.9468,66230.948,63869.974200000004,242070.687,16115.72222157946,62.22765184069894,258124.18156973878,False,False
2021-06-27,1232815,2572067,2572065,7634,2,14,8,18,50439.818,61529.9468,66230.948,63869.974200000004,242070.687,16115.72222157946,62.58124660997255,258123.8279749695,False,False
2021-06-28,1232815,2572067,2572065,7634,2,14,8,18,51663.2646,61804.022,66358.2392,63869.974200000004,243695.5,16115.72222157946,62.937066666102645,259748.28515491335,False,False
2021-06-29,1232815,2572067,2572065,7634,2,14,8,18,52112.8564,61817.7252,66366.1944,64249.495200000005,244546.27120000002,16115.72222157946,63.294051674808,260598.69936990467,False,False
2021-06-30,2573085,2572065,2573062,497280,8,7,16,11,57866.6968,57861.584200000005,63784.4784,61479.0,240991.7594,19024.26182157948,63.65015130106815,259952.37107027843,True,False
2021-07-01,2573085,2572065,2573062,497280,8,7,16,11,57539.2696,58279.2567,64162.4816,61391.0,241372.0079,19024.26182157948,64.00677132787675,260332.2629502516,False,False
2021-07-02,2573085,2572065,2573062,497280,8,7,16,11,57547.256,58731.7353,62454.468799999995,62007.0,240740.4601,19024.26182157948,64.36252573219217,259700.35939584728,False,False
2021-07-03,2573085,2572065,2573062,497280,8,7,16,11,57547.256,58731.7353,62454.468799999995,62007.0,240740.4601,19024.26182157948,64.71827964917279,259700.0036419303,False,False
2021-07-04,2573085,2572065,2573062,497280,8,7,16,11,57547.256,58731.7353,62454.468799999995,62007.0,240740.4601,19024.26182157948,65.07403307881927,259699.64788850065,False,False
2021-07-05,2573085,2572065,2573062,497280,8,7,16,11,57547.256,58731.7353,62454.468799999995,62007.0,240740.4601,19024.26182157948,65.42978602113229,259699.29213555835,False,False
2021-07-06,2573085,2572065,2573062,497280,8,7,16,11,58146.207200000004,58557.7048,58800.4416,63228.0,238732.3536,19024.26182157948,65.78278764529058,257690.8326339342,False,False
2021-07-07,2573085,2572065,2573062,497280,8,7,16,11,60214.58639999999,58926.6489,60788.456,63096.0,243025.6913,19024.26182157948,66.14167007040557,261983.81145150907,False,False
2021-07-08,2573085,2572065,2573062,497280,8,7,16,11,60526.040799999995,58564.6663,58702.44,62491.0,240284.1471,19024.26182157948,66.49679646390078,259241.91212511554,False,False
2021-07-09,2573085,2572065,2573062,497280,8,7,16,11,62442.685600000004,58898.804299999996,60032.4512,63129.0,244502.9411,19024.26182157948,66.8577015407845,263460.34522003867,False,False
2021-07-10,2573085,2572065,2573062,497280,8,7,16,11,62442.685600000004,58898.804299999996,60032.4512,63129.0,244502.9411,19024.26182157948,67.21860612327771,263459.9843154562,False,False
2021-07-11,2573085,2572065,2573062,497280,8,7,16,11,62442.685600000004,58898.804299999996,60032.4512,63129.0,244502.9411,19024.26182157948,67.57951021138108,263459.6234113681,False,False
2021-07-12,2573085,2572065,2573062,497280,8,7,16,11,65141.95999999999,59065.8733,61180.4592,62403.0,247791.29249999998,19024.26182157948,67.94491839605418,266747.6094031834,False,False
2021-07-13,2573085,2572065,2573062,497280,8,7,16,11,64311.4144,58940.5719,60606.454399999995,62040.0,245898.4407,19024.26182157948,68.30773313249689,264854.39478844695,False,False
2021-07-14,2573085,2572065,2573062,497280,8,7,16,11,62778.0984,58975.378,61642.4624,60687.0,244082.9388,19024.26182157948,68.66806038302902,263038.5325611965,False,False
2021-07-15,2573085,2572065,2573062,497280,8,7,16,11,63728.4352,58620.356199999995,61950.465599999996,59686.0,243985.25699999998,19024.26182157948,69.02825332927723,262940.4905682502,False,False
2021-07-16,2573085,2572065,2573062,497280,8,7,16,11,61652.0696,58620.356199999995,60424.45279999999,59939.0,240635.8786,19024.26182157948,69.38385759252141,259590.75656398694,False,False
2021-07-17,2573085,2572065,2573062,497280,8,7,16,11,61652.0696,58620.356199999995,60424.45279999999,59939.0,240635.8786,19024.26182157948,69.73946136863646,259590.40096021083,False,False
2021-07-18,2573085,2572065,2573062,497280,8,7,16,11,61652.0696,58620.356199999995,60424.45279999999,59939.0,240635.8786,19024.26182157948,70.09506465762304,259590.04535692185,False,False
2021-07-19,2573085,2572065,2573062,497280,8,7,16,11,60374.3064,58084.3424,60900.4576,60467.0,239826.1064,19024.26182157948,70.44955818249554,258779.91866339697,False,False
2021-07-20,2573085,2572065,2573062,497280,8,7,16,11,62274.979199999994,58710.851500000004,61166.4592,62007.0,244159.28989999997,19024.26182157948,70.80998708956868,263112.7417344899,False,False
2021-07-21,2573085,2572065,2573062,497280,8,7,16,11,65133.9744,58905.7658,61782.46400000001,62722.0,248544.2042,19024.26182157948,71.1764222348214,267497.28959934466,False,False
2021-07-22,2573085,2572065,2573062,497280,8,7,16,11,65293.69440000001,59114.6017,60396.4528,63525.0,248329.7489,19024.26182157948,71.54256310372462,267282.46815847576,False,False
2021-07-23,2573085,2572065,2573062,497280,8,7,16,11,64159.68,59761.994600000005,58030.4352,64020.0,245972.1098,19024.26182157948,71.90547382846225,264924.466147751,False,False
2021-07-24,2573085,2572065,2573062,497280,8,7,16,11,64159.68,59761.994600000005,58030.4352,64020.0,245972.1098,19024.26182157948,72.2683840560619,264924.10323752346,False,False
2021-07-25,2573085,2572065,2573062,497280,8,7,16,11,64159.68,59761.994600000005,58030.4352,64020.0,245972.1098,19024.26182157948,72.63129378652427,264923.740327793,False,False
2021-07-26,2573085,2572065,2573062,497280,8,7,16,11,64255.512,59281.6707,53844.4048,63690.0,241071.5875,19024.26182157948,72.98748997560344,260022.8618316039,False,False
2021-07-27,2573085,2572065,2573062,497280,8,7,16,11,61364.5736,59469.623499999994,51044.3824,62491.0,234369.5795,19024.26182157948,73.33450484386591,253320.5068167356,False,False
2021-07-28,2573085,2572065,2573062,497280,8,7,16,11,63991.9736,59789.8392,56042.4208,63700.99999999999,243525.2336,19024.26182157948,73.69406122868337,262475.8013603508,False,False
2021-07-29,2573085,2572065,2573062,497280,8,7,16,11,66036.39439999999,59977.791999999994,56252.4224,63745.0,246011.6088,19024.26182157948,74.05702311438247,264961.81359846506,False,False
2021-07-30,2573085,2572065,2573062,497280,8,7,16,11,66507.5696,59942.9859,55678.4176,63096.0,245224.9731,19024.26182157948,74.41890691972284,264174.81601465977,False,False
2021-07-31,2573085,2572065,2573062,497280,8,7,16,11,66507.5696,59942.9859,55678.4176,63096.0,245224.9731,19024.26182157948,74.78079022933197,264174.45413135015,False,False
2021-08-01,2573085,2572065,2573062,497280,8,7,16,11,66507.5696,59942.9859,55678.4176,63096.0,245224.9731,19024.26182157948,75.14267304321054,264174.0922485363,False,False
2021-08-02,2573085,2572065,2573062,497280,8,7,16,11,66587.4296,60047.4042,55790.4192,63425.99999999999,245851.253,19024.26182157948,75.50541327903045,264800.0094083004,False,False
2021-08-03,2573085,2572065,2573062,497280,8,7,16,11,65349.59679999999,60806.1762,57638.432,63294.0,247088.205,19024.26182157948,75.86984747274045,266036.59697410674,False,False
2021-08-04,2573085,2572065,2573062,497280,8,7,16,11,68272.48,60576.4565,58002.4352,64504.0,251355.3717,19024.26182157948,76.24012660106114,270303.3933949784,False,False
2021-08-05,2573085,2572065,2573062,497280,8,7,16,11,68400.25600000001,60583.41730000001,57610.432,65406.0,252000.10530000002,19024.26182157948,76.61128841886247,270947.7558331606,False,False
2021-08-06,2573085,2572065,2573062,497280,8,7,16,11,69039.1376,60311.92999999999,55510.416,64570.0,249431.48359999998,19024.26182157948,76.97893106835996,268378.7664905111,False,False
2021-08-07,2573085,2572065,2573062,497280,8,7,16,11,69039.1376,60311.92999999999,55510.416,64570.0,249431.48359999998,19024.26182157948,77.34657321423737,268378.39884836524,False,False
2021-08-08,2573085,2572065,2573062,497280,8,7,16,11,69039.1376,60311.92999999999,55510.416,64570.0,249431.48359999998,19024.26182157948,77.7142148564954,268378.03120672295,False,False
2021-08-09,2573085,2572065,2573062,497280,8,7,16,11,68456.1584,60527.727399999996,55832.419200000004,64790.0,249606.305,19024.26182157948,78.0820954765046,268552.48472610296,False,False
2021-08-10,2573085,2572065,2573062,497280,8,7,16,11,68368.312,60478.999,56322.4224,63536.0,248705.73340000003,19024.26182157948,78.44874193284173,267651.5464796466,False,False
2021-08-11,2573085,2572065,2573062,497280,8,7,16,11,69071.0816,60130.9387,54866.4112,63184.0,247252.4315,19024.26182157948,78.81339706240288,266197.87992451707,False,False
2021-08-12,2573085,2572065,2573062,497280,8,7,16,11,69366.56480000001,60513.805100000005,53718.4032,64086.0,247684.77310000002,19024.26182157948,79.17864394120359,266629.8562776383,False,False
2021-08-13,2573085,2572065,2573062,497280,8,7,16,11,68727.6832,60931.4776,54040.40639999999,63866.0,247565.5672,19024.26182157948,79.54372702391268,266510.28529455554,False,False
2021-08-14,2573085,2572065,2573062,497280,8,7,16,11,68727.6832,60931.4776,54040.40639999999,63866.0,247565.5672,19024.26182157948,79.90880960650796,266509.92021197296,False,False
2021-08-15,2573085,2572065,2573062,497280,8,7,16,11,68727.6832,60931.4776,54040.40639999999,63866.0,247565.5672,19024.26182157948,80.27389168899012,266509.5551298905,False,False
2021-08-16,2573085,2572065,2573062,497280,8,7,16,11,65493.3456,61502.29750000001,53760.40319999999,62865.0,243621.04630000002,19024.26182157948,80.63356981807216,262564.6745517614,False,False
2021-08-17,2573085,2572065,2573062,497280,8,7,16,11,63680.5192,61989.5822,51814.38879999999,62348.0,239832.4902,19024.26182157948,80.98805765156773,258775.76396392792,False,False
2021-08-18,2573085,2572065,2573062,497280,8,7,16,11,64519.0512,61363.0731,51506.3872,62271.0,239659.5115,19024.26182157948,81.34230804234024,258602.43101353716,False,False
2021-08-19,2573085,2572065,2573062,497280,8,7,16,11,65205.8488,61578.8705,51688.3872,62062.0,240535.1065,19024.26182157948,81.69775739304372,259477.67056418644,False,False
2021-08-20,2573085,2572065,2573062,497280,8,7,16,11,65389.5272,61871.2416,48328.3632,62755.0,238344.13199999998,19024.26182157948,82.05020492189877,257286.34361665757,False,False
2021-08-21,2573085,2572065,2573062,497280,8,7,16,11,65389.5272,61871.2416,48328.3632,62755.0,238344.13199999998,19024.26182157948,82.40265196794898,257285.99116961152,False,False
2021-08-22,2573085,2572065,2573062,497280,8,7,16,11,65389.5272,61871.2416,48328.3632,62755.0,238344.13199999998,19024.26182157948,82.75509853119503,257285.63872304827,False,False
2021-08-23,2573085,2572065,2573062,497280,8,7,16,11,67338.11600000001,61996.543,50323.2384,64273.0,243930.89740000002,19024.26182157948,83.11519771492523,262872.04402386455,False,False
2021-08-24,2573085,2572065,2573062,497280,8,7,16,11,67833.2488,61794.6679,51786.3888,65395.0,246809.30550000002,19024.26182157948,83.4792394301634,265750.08808214933,False,False
2021-08-25,2573085,2572065,2573062,497280,8,7,16,11,68064.8432,61634.5604,51464.3856,65681.0,246844.7892,19024.26182157948,83.84332925452252,265785.20769232494,False,False
2021-08-26,2573085,2572065,2573062,497280,8,7,16,11,66603.4016,61349.1508,49840.3744,65417.0,243209.92680000002,19024.26182157948,84.2024393165668,262149.98618226295,False,False
2021-08-27,2573085,2572065,2573062,497280,8,7,16,11,67913.1088,61321.3055,49728.3728,66935.0,245897.78710000002,19024.26182157948,84.56523088709045,264837.4836906924,False,False
2021-08-28,2573085,2572065,2573062,497280,8,7,16,11,67913.1088,61321.3055,49728.3728,66935.0,245897.78710000002,19024.26182157948,84.92802196063934,264837.12089961884,False,False
